temp time control
24.69 66.45128798484802 1606.8299090981736
24.68 66.54902935028076 1621.385297875129
24.67 66.65075969696045 1634.568688180002
24.66 66.74552798271179 1646.6469090987991
24.65 66.84722757339478 1661.563688179306
24.64 66.9429771900177 1674.8332978756814
24.63 67.0397539138794 1687.3559090995304
24.62 67.13944602012634 1702.5516881800104
24.61 67.24017858505249 1716.10329787652
24.6 67.33392906188965 1729.863297886672
24.59 67.43365240097046 1742.8683119300326
24.59 67.5343861579895 1737.5480000097305
24.58 67.63212656974792 1762.1342978874434
24.57 67.72986626625061 1775.3573119309033
24.56 67.82869553565979 1790.9572978864865
24.55 67.92541694641113 1805.1872978751496
24.55 68.02706456184387 1799.4540000099214
24.54 68.12391328811646 1824.4162978873326
24.53 68.22354292869568 1838.9016881789391
24.53 68.3222815990448 1833.3190000054879
24.52 68.42002034187317 1858.4692978751607
24.52 68.52084493637085 1852.2950000071435
24.51 68.61752891540527 1877.53929787685
24.51 68.71573233604431 1872.2420000061372
24.5 68.81449818611145 1897.5802978758923
24.5 68.9132034778595 1891.6420000102366
24.5 69.01393461227417 1897.0920000071633
24.49 69.10868000984192 1922.5242978769593
24.49 69.20841836929321 1916.6800000054077
24.49 69.30714750289917 1922.2390000082098
24.49 69.40488910675049 1927.0330000102997
24.49 69.50362229347229 1931.8270000064526
24.48 69.60335493087769 1956.6693119312865
24.49 69.70217061042786 1931.6507021245868
24.49 69.80091404914856 1947.0830000075525
24.49 69.89956450462341 1952.6420000103549
24.49 69.99679970741272 1957.4360000065076
24.49 70.09865164756775 1962.179000006175
24.5 70.19347548484802 1946.2407021405181
24.5 70.29213428497314 1962.3790000075242
24.5 70.39486074447632 1967.0290000071982
24.51 70.492600440979 1950.9967021415
24.51 70.58934140205383 1966.9760000061924
24.52 70.6871166229248 1950.8497021404607
24.52 70.78729486465454 1966.0000000101284
24.53 70.88555383682251 1951.9486880754573
24.53 70.98528170585632 1965.5410000091638
24.54 71.08201909065247 1949.2267021248197
24.55 71.18083882331848 1945.5956880861847
24.55 71.27952551841736 1959.0000000100108
24.56 71.37928032875061 1942.4977021258176
24.57 71.47852230072021 1938.6486880870725
24.58 71.57626819610596 1931.1327021250124
24.59 71.67115592956543 1924.9867021398622
24.6 71.76976990699768 1918.592311834506
24.61 71.86948013305664 1914.5440909146998
24.62 71.96822190284729 1906.416311833714
24.63 72.06695032119751 1900.0087021403301
24.64 72.16269445419312 1893.3927021418
24.65 72.2604386806488 1888.6716880755778
24.66 72.35916662216187 1880.4037021410425
24.67 72.4579758644104 1873.5057021253763
24.68 72.55764079093933 1868.4576880860375
24.69 72.6553966999054 1859.9077021415806
24.7 72.75511574745178 1852.7277021261482
24.72 72.85295104980469 1828.069376164602
24.73 72.95166611671448 1828.317702125645
24.74 73.04840469360352 1820.7617021398914
24.75 73.1470639705658 1812.972311834629
24.77 73.24579501152039 1788.0731818229797
24.78 73.34652709960938 1787.548311834163
24.79 73.44426584243774 1779.6367021401234
24.8 73.54300093650818 1773.384090915478
24.82 73.64081764221191 1742.6436236618333
24.83 73.73947787284851 1745.1087021404242
24.84 73.8373167514801 1738.3166880753593
24.85 73.93595361709595 1728.2627021400485
24.86 74.03369498252869 1719.578702140628
24.88 74.13344359397888 1690.0684042456685
24.89 74.23213601112366 1693.3696880860446
24.9 74.33186793327332 1682.8457021263982
24.91 74.43165326118469 1673.691702139937
24.93 74.52739667892456 1646.7443761640654
24.94 74.62714648246765 1645.0187021266925
24.95 74.72581195831299 1635.369311834747
24.96 74.82555317878723 1627.4710909154192
24.97 74.92228555679321 1616.2057021399082
24.99 75.02101922035217 1585.4316236620098
25.0 75.12075638771057 1587.8460909155363
25.01 75.22149538993835 1576.0913118348078
25.02 75.31823015213013 1566.0177021398256
25.03 75.41796588897705 1557.2350909155016
25.05 75.51329946517944 1524.3556236620063
25.06 75.61213088035583 1524.658702139655
25.07 75.710782289505 1515.3596880760037
25.09 75.80856204032898 1482.411404272011
25.1 75.90824270248413 1482.1097021393002
25.11 76.0090548992157 1471.0757021269606
25.12 76.10572075843811 1461.2316880851934
25.13 76.20545792579651 1448.5457021272823
25.14 76.30717992782593 1437.2297021398786
25.15 76.40289831161499 1427.058688084782
25.16 76.50161123275757 1414.0907021270866
25.17 76.60033965110779 1402.395311835277
25.18 76.70007157325745 1392.077090916267
25.18 76.79481506347656 1399.4760000075912
25.19 76.8955397605896 1376.9563118349151
25.2 76.99219822883606 1365.1907021391953
25.2 77.0909321308136 1373.6490000081253
25.21 77.1896698474884 1351.0367021395589
25.21 77.28941869735718 1359.7010000064026
25.22 77.38818740844727 1338.1286880759797
25.22 77.48887777328491 1345.2350000068557
25.23 77.58462047576904 1322.4347021277094
25.23 77.68335843086243 1330.566000007325
25.23 77.78409671783447 1328.4040000063826
25.24 77.88091540336609 1305.5097021273193
25.24 77.98056983947754 1313.5320000068764
25.24 78.08130121231079 1311.2760000086869
25.25 78.17907547950745 1288.2877021399565
25.25 78.27737665176392 1296.2010000062874
25.25 78.37911009788513 1293.8510000081733
25.26 78.4728856086731 1270.6803118355429
25.26 78.57557964324951 1278.5730000087044
25.26 78.6723153591156 1276.1290000076388
25.25 78.7671058177948 1294.556688180602
25.25 78.86879301071167 1281.0540000081528
25.25 78.96760702133179 1278.7290000083158
25.25 79.06626391410828 1276.3790000072913
25.25 79.1649980545044 1273.6290000076406
25.25 79.26373839378357 1271.3040000078038
25.25 79.36247038841248 1268.9540000067793
25.25 79.46021103858948 1266.6040000086653
25.24 79.55827212333679 1283.1623119293304
25.24 79.66099190711975 1271.7320000063648
25.24 79.7547402381897 1269.4760000081753
25.24 79.8544762134552 1266.8600000068566
25.23 79.95420575141907 1285.3362978894656
25.23 80.05095195770264 1272.536000007647
25.23 80.14969038963318 1270.0290000063833
25.22 80.2504198551178 1288.599297888924
25.22 80.34616422653198 1275.915000008188
25.22 80.44398880004883 1273.8470000072864
25.22 80.5426607131958 1271.4270000075937
25.22 80.63939595222473 1269.3810000077372
25.21 80.73614239692688 1288.0452978745752
25.21 80.8378677368164 1275.1180000081654
25.21 80.93597221374512 1273.1440000073048
25.2 81.03563809394836 1291.9022978741914
25.2 81.13337802886963 1279.0840000077164
25.2 81.23311138153076 1277.2040000068969
25.19 81.33184885978699 1296.056297889204
25.18 81.43057918548584 1302.6303119293227
25.18 81.53261518478394 1291.764000006603
25.17 81.62736296653748 1310.8042978887593
25.16 81.72609996795654 1319.4306881807875
25.15 81.82583165168762 1326.1189091002652
25.15 81.92357468605042 1315.6180000075854
25.14 82.02230596542358 1335.0686881804695
25.13 82.122141122818 1341.976909099923
25.12 82.22078347206116 1352.522688180729
25.12 82.31901502609253 1340.6420000074424
25.11 82.41770911216736 1358.5229090996627
25.11 82.51744246482849 1348.4090000076694
25.1 82.61618494987488 1368.1072978749582
25.09 82.71890902519226 1375.6623119395927
25.09 82.8147292137146 1365.6420000074436
25.08 82.91338992118835 1385.5282978748219
25.07 83.01211929321289 1393.3013119393229
25.06 83.11086249351501 1404.2012978750058
25.06 83.20959115028381 1392.9990000077541
25.05 83.30833673477173 1411.6283119294562
25.04 83.40806460380554 1422.7162978750196
25.04 83.5028076171875 1411.702000007617
25.03 83.60254883766174 1430.5493119294288
25.03 83.70261526107788 1421.0930000076764
25.02 83.80035352706909 1441.5432978753004
25.01 83.90008449554443 1449.9703119295177
25.01 83.99782943725586 1440.7020000076145
25.0 84.09566402435303 1461.4546881804145
24.99 84.19429731369019 1471.434297875363
24.99 84.29203796386719 1460.9060000076445
24.98 84.39277505874634 1481.844688180424
24.97 84.49250030517578 1492.0122978754584
24.96 84.58825325965881 1500.9843119392833
24.96 84.68797945976257 1492.18600000767
24.95 84.78671360015869 1513.2942978755807
24.94 84.8865442276001 1522.4843119392829
24.94 84.9831874370575 1513.8740000077512
24.93 85.08139514923096 1535.1702978881046
24.92 85.18020367622375 1544.5783119296411
24.91 85.27986574172974 1556.8882978757372
24.91 85.37859773635864 1547.096000007354
24.9 85.47932934761047 1568.7786881800887
24.89 85.5741376876831 1578.3269090991964
24.88 85.6728081703186 1591.0022978753325
24.88 85.77254176139832 1581.4800000075497
24.87 85.87028121948242 1602.000909099428
24.87 85.97002077102661 1594.1190000072813
24.86 86.06875443458557 1616.073297875561
24.86 86.16749048233032 1606.975000007661
24.85 86.2662205696106 1629.1226881803557
24.84 86.37337136268616 1640.5122978759227
24.84 86.46215224266052 1631.618000007235
24.84 86.5618851184845 1633.1220000078906
24.83 86.66061997413635 1655.3582978762931
24.83 86.76334500312805 1646.573000007544
24.82 86.85909152030945 1668.9032978759801
24.82 86.95782017707825 1659.9570000069216
24.81 87.05615544319153 1681.2023119299492
24.81 87.15289998054504 1673.8140000087458
24.8 87.25262999534607 1696.332297888111
24.8 87.35435843467712 1687.5540000071048
24.79 87.44911122322083 1708.954909098878
24.78 87.54684472084045 1722.5702978754132
24.78 87.64558458328247 1713.978000007569
24.78 87.74369168281555 1716.3980000072615
24.77 87.84446978569031 1739.2896881799115
24.77 87.9401593208313 1730.6990000080557
24.76 88.03890442848206 1753.593297876738
24.76 88.13763403892517 1745.571000007562
24.76 88.23550009727478 1747.8270000085454
24.75 88.33311867713928 1770.8152978875407
24.75 88.43184685707092 1762.9020000080347
24.74 88.53162360191345 1785.984297876806
24.74 88.63131308555603 1777.7900000071402
24.74 88.7310471534729 1780.6240000085688
24.74 88.82879137992859 1783.0680000066075
24.74 88.92852687835693 1785.512000007673
24.73 89.02430725097656 1807.6293119311333
24.73 89.12506031990051 1800.9930000071176
24.73 89.2218005657196 1803.5040000069419
24.73 89.32061409950256 1806.0420000080483
24.73 89.42525696754456 1809.012000007671
24.73 89.5180070400238 1811.523000007495
24.73 89.61674809455872 1814.0610000086015
24.73 89.71547484397888 1817.0040000069419
24.74 89.81330513954163 1798.8097021403087
24.74 89.91294932365417 1811.8920000090748
24.74 90.01168322563171 1814.7260000074768
24.74 90.11042475700378 1817.1700000085423
24.75 90.21016240119934 1798.881702125775
24.75 90.30888962745667 1812.2450000080285
24.75 90.40875172615051 1814.5950000090527
24.75 90.50686049461365 1816.9450000071668
24.76 90.60758471488953 1800.3866880865019
24.76 90.70340323448181 1811.8170000066734
24.76 90.80310463905334 1814.073000007657
24.76 90.90084195137024 1816.6890000089754
24.77 91.00053358078003 1798.2127021263666
24.77 91.10026907920837 1810.9900000070925
24.78 91.20000576972961 1794.3190909147183
24.78 91.298743724823 1805.4780000076848
24.78 91.39647483825684 1807.5240000075414
24.79 91.49621105194092 1790.7430909151883
24.79 91.59495282173157 1801.7870000071132
24.8 91.69367861747742 1783.0287021402266
24.81 91.79358625411987 1776.6660909156058
24.81 91.89161372184753 1787.524000007544
24.81 91.99055004119873 1789.3100000083225
24.82 92.08729410171509 1772.097688075434
24.83 92.18602395057678 1762.2317021402123
24.83 92.28376650810242 1774.4680000086096
24.84 92.3815803527832 1755.333702126521
24.84 92.48123621940613 1767.7160000082802
24.85 92.58005785942078 1748.4877021262673
24.86 92.679119348526 1739.8037021400219
24.86 92.77685856819153 1751.9680000084918
24.87 92.87559700012207 1732.5517021266298
24.87 92.97432541847229 1744.3990000074248
24.88 93.0731463432312 1726.6280909151972
24.89 93.17389297485352 1716.1147021400038
24.89 93.2702476978302 1727.7760000076366
24.9 93.3689796924591 1709.7850909154367
24.91 93.4697117805481 1698.9603118346402
24.91 93.56744647026062 1710.5590000078073
24.92 93.6651840209961 1692.348090915629
24.93 93.7629234790802 1681.3373118348559
24.93 93.86166024208069 1692.7480000079374
24.94 93.95839834213257 1672.6737021266033
24.94 94.0631263256073 1683.9660000078127
24.95 94.15886735916138 1663.797702140319
24.95 94.26059126853943 1674.9060000076424
24.96 94.36139583587646 1656.1676880858784
24.96 94.45507264137268 1665.7180000075587
24.97 94.553471326828 1645.361702139983
24.97 94.65619921684265 1656.3270000078485
24.98 94.75186491012573 1635.8767021268163
24.98 94.85067796707153 1646.701000007683
24.99 94.95040488243103 1627.720090915609
24.99 95.0471580028534 1636.9050000077118
25.0 95.14580702781677 1616.1523118349119
25.01 95.24354815483093 1607.7040909156576
25.01 95.34427881240845 1616.7020000077293
25.02 95.4420211315155 1595.8757021399485
25.02 95.54075956344604 1606.2940000076771
25.03 95.63949537277222 1585.2623118348968
25.03 95.73745679855347 1595.7330000075722
25.04 95.83596968650818 1574.7187021270001
25.04 95.93313837051392 1584.9210000076564
25.05 96.03282618522644 1563.8127021397454
25.05 96.13056564331055 1573.981000007827
25.06 96.22830820083618 1554.1526880855208
25.06 96.3280394077301 1562.7630000079523
25.07 96.42752718925476 1541.4667021399594
25.07 96.53242707252502 1551.342000007279
25.07 96.62325811386108 1550.684000007807
25.08 96.72198867797852 1529.1873118350666
25.08 96.82072925567627 1539.1880000075332
25.08 96.91847038269043 1538.308000007645
25.09 97.01719856262207 1516.7183118349037
25.09 97.11693358421326 1526.6250000073333
25.09 97.21377611160278 1525.6440000078867
25.1 97.31225037574768 1504.0657021397708
25.1 97.41304159164429 1513.7640000070653
25.11 97.50977802276611 1493.3906880759662
25.11 97.60946106910706 1501.5310000072927
25.11 97.70798707008362 1500.4970000081225
25.12 97.80480647087097 1480.0146880854797
25.12 97.90645909309387 1488.0610000069698
25.12 98.00220251083374 1486.933000007875
25.12 98.10108351707458 1485.8170000079533
25.13 98.19872403144836 1465.296090916075
25.13 98.29641389846802 1473.1650000076042
25.14 98.39614486694336 1451.1103118348956
25.14 98.49189162254333 1460.5470000071202
25.14 98.59362578392029 1459.0210000079808
25.15 98.69185280799866 1436.9727021396675
25.15 98.78759932518005 1446.2010000067532
25.16 98.8863308429718 1425.2826880759549
25.16 98.9850721359253 1432.9530000070795
25.16 99.08380794525146 1431.4490000082867
25.16 99.18353939056396 1429.7050000074073
25.16 99.28227925300598 1428.2010000067517
25.17 99.3810076713562 1405.9647021271528
25.16 99.48023915290833 1434.0333119291367
25.16 99.5799663066864 1423.355000008362
25.17 99.67770981788635 1401.1187021399594
25.17 99.77744460105896 1409.9040000067298
25.17 99.87618088722229 1408.306000008012
25.17 99.97491312026978 1406.7250000081228
25.16 100.07053899765015 1424.055909100413
25.16 100.17126774787903 1413.4610000076923
25.16 100.27099752426147 1411.9730000077966
25.16 100.36886382102966 1410.2130000080201
25.16 100.46847438812256 1408.7250000081244
25.16 100.56621599197388 1407.2210000074688
25.16 100.66502285003662 1405.4610000076923
25.16 100.7646791934967 1403.9730000077966
25.15 100.86345672607422 1423.2012978748878
25.15 100.96214842796326 1410.9280000081055
25.15 101.0609302520752 1409.5180000074906
25.15 101.16062259674072 1408.108000006876
25.15 101.2603554725647 1406.6980000080075
25.15 101.35709595680237 1405.0630000071833
25.15 101.45433163642883 1403.6530000083148
25.14 101.55407309532166 1422.97529787544
25.14 101.65180468559265 1410.81100000697
25.14 101.74954867362976 1409.4950000080262
25.14 101.84851813316345 1408.1930000081175
25.13 101.94821166992188 1425.8539091003656
25.13 102.04499650001526 1415.541000007768
25.13 102.14368963241577 1414.3320000078527
25.12 102.24242448806763 1433.8422978750596
25.12 102.34219288825989 1421.8960000080965
25.12 102.43993830680847 1420.7680000076045
25.12 102.53873419761658 1419.6400000071128
25.12 102.63746643066406 1418.3320000078504
25.12 102.73518013954163 1417.2040000073584
25.12 102.8339033126831 1416.0760000082637
25.11 102.93064427375793 1434.051311929643
25.11 103.03137469291687 1423.84300000721
25.1 103.1291880607605 1443.5412978888385
25.1 103.2288498878479 1431.813000007413
25.09 103.32971572875977 1451.6052978889732
25.09 103.42432379722595 1440.1210000077247
25.08 103.52505779266357 1458.4233119292687
25.08 103.62379741668701 1448.4970000078902
25.07 103.72265458106995 1468.5986881807282
25.07 103.82225942611694 1457.1880000076467
25.06 103.91804146766663 1475.618909099797
25.05 104.01774477958679 1486.8156881805571
25.05 104.11687183380127 1475.5930000075577
25.04 104.2126111984253 1494.3313119395855
25.04 104.31234979629517 1484.7810000076413
